date,store,category,product,sales_amount,sales_qty,cogs_amount
2024-04-23,唐津店,惣菜,豚汁セット,117507.0,367.21,64628.85
2024-04-23,唐津店,ドリンク,緑茶,72364.92,402.03,28945.97
2024-04-23,唐津店,ドリンク,ほうじ茶,67146.87,373.04,26858.75
2024-04-24,本店,弁当,牛めし弁当,208233.1,378.61,120775.2
2024-04-24,本店,弁当,プレミアム牛めし,222623.4,404.77,129121.57
2024-04-24,本店,惣菜,サラダセット,116850.93,365.16,64268.01
2024-04-24,本店,惣菜,豚汁セット,109520.07,342.25,60236.04
2024-04-24,本店,ドリンク,緑茶,60874.52,338.19,24349.81
2024-04-24,本店,ドリンク,ほうじ茶,54662.89,303.68,21865.16
2024-04-24,福岡西店,弁当,牛めし弁当,270687.03,492.16,156998.48
2024-04-24,福岡西店,弁当,プレミアム牛めし,234164.33,425.75,135815.31
2024-04-24,福岡西店,惣菜,サラダセット,124372.39,388.66,68404.81
2024-04-24,福岡西店,惣菜,豚汁セット,88409.48,276.28,48625.21
2024-04-24,福岡西店,ドリンク,緑茶,66437.22,369.1,26574.89
2024-04-24,福岡西店,ドリンク,ほうじ茶,62057.84,344.77,24823.14
2024-04-24,唐津店,弁当,牛めし弁当,252534.12,459.15,146469.79
2024-04-24,唐津店,弁当,プレミアム牛めし,255918.98,465.31,148433.01
2024-04-24,唐津店,惣菜,サラダセット,119674.86,373.98,65821.17
2024-04-24,唐津店,惣菜,豚汁セット,141721.14,442.88,77946.63
2024-04-24,唐津店,ドリンク,緑茶,70130.49,389.61,28052.2
2024-04-24,唐津店,ドリンク,ほうじ茶,65558.61,364.21,26223.44
2024-04-25,本店,弁当,牛めし弁当,198090.57,360.16,114892.53
2024-04-25,本店,弁当,プレミアム牛めし,229690.06,417.62,133220.24
2024-04-25,本店,惣菜,サラダセット,102909.4,321.59,56600.17
2024-04-25,本店,惣菜,豚汁セット,92631.59,289.47,50947.37
2024-04-25,本店,ドリンク,緑茶,58862.82,327.02,23545.13
2024-04-25,本店,ドリンク,ほうじ茶,60383.36,335.46,24153.35
2024-04-25,福岡西店,弁当,牛めし弁当,231876.44,421.59,134488.33
2024-04-25,福岡西店,弁当,プレミアム牛めし,225864.27,410.66,131001.28
2024-04-25,福岡西店,惣菜,サラダセット,114769.27,358.65,63123.1
2024-04-25,福岡西店,惣菜,豚汁セット,115348.97,360.47,63441.93
2024-04-25,福岡西店,ドリンク,緑茶,58835.18,326.86,23534.07
2024-04-25,福岡西店,ドリンク,ほうじ茶,65122.51,361.79,26049.0
2024-04-25,唐津店,弁当,牛めし弁当,266979.38,485.42,154848.04
2024-04-25,唐津店,弁当,プレミアム牛めし,221469.93,402.67,128452.56
2024-04-25,唐津店,惣菜,サラダセット,135675.81,423.99,74621.7
2024-04-25,唐津店,惣菜,豚汁セット,135327.0,422.9,74429.85
2024-04-25,唐津店,ドリンク,緑茶,75339.67,418.55,30135.87
2024-04-25,唐津店,ドリンク,ほうじ茶,78361.63,435.34,31344.65
2024-04-26,本店,弁当,牛めし弁当,204235.91,371.34,118456.83
2024-04-26,本店,弁当,プレミアム牛めし,205429.98,373.51,119149.39
2024-04-26,本店,惣菜,サラダセット,95585.57,298.7,52572.07
2024-04-26,本店,惣菜,豚汁セット,106814.25,333.79,58747.84
2024-04-26,本店,ドリンク,緑茶,61999.42,344.44,24799.77
2024-04-26,本店,ドリンク,ほうじ茶,59291.69,329.4,23716.67
2024-04-26,福岡西店,弁当,牛めし弁当,216799.15,394.18,125743.51
2024-04-26,福岡西店,弁当,プレミアム牛めし,248875.85,452.5,144347.99
2024-04-26,福岡西店,惣菜,サラダセット,114499.13,357.81,62974.52
2024-04-26,福岡西店,惣菜,豚汁セット,112248.33,350.78,61736.58
2024-04-26,福岡西店,ドリンク,緑茶,60597.79,336.65,24239.12
2024-04-26,福岡西店,ドリンク,ほうじ茶,59785.39,332.14,23914.16
2024-04-26,唐津店,弁当,牛めし弁当,253784.99,461.43,147195.29
2024-04-26,唐津店,弁当,プレミアム牛めし,259179.03,471.23,150323.83
2024-04-26,唐津店,惣菜,サラダセット,115236.01,360.11,63379.8
2024-04-26,唐津店,惣菜,豚汁セット,135761.58,424.25,74668.87
2024-04-26,唐津店,ドリンク,緑茶,63185.36,351.03,25274.14
2024-04-26,唐津店,ドリンク,ほうじ茶,78081.23,433.78,31232.49
2024-04-27,本店,弁当,牛めし弁当,262683.94,477.61,152356.68
2024-04-27,本店,弁当,プレミアム牛めし,255610.77,464.75,148254.24
2024-04-27,本店,惣菜,サラダセット,118826.66,371.33,65354.66
2024-04-27,本店,惣菜,豚汁セット,131509.85,410.97,72330.41
2024-04-27,本店,ドリンク,緑茶,58643.24,325.8,23457.3
2024-04-27,本店,ドリンク,ほうじ茶,54821.43,304.56,21928.57
2024-04-27,福岡西店,弁当,牛めし弁当,255927.41,465.32,148437.9
2024-04-27,福岡西店,弁当,プレミアム牛めし,223818.6,406.94,129814.79
2024-04-27,福岡西店,惣菜,サラダセット,126820.13,396.31,69751.07
2024-04-27,福岡西店,惣菜,豚汁セット,126460.5,395.19,69553.27
2024-04-27,福岡西店,ドリンク,緑茶,74023.85,411.24,29609.54
2024-04-27,福岡西店,ドリンク,ほうじ茶,73256.91,406.98,29302.76
2024-04-27,唐津店,弁当,牛めし弁当,272209.46,494.93,157881.49
2024-04-27,唐津店,弁当,プレミアム牛めし,284111.03,516.57,164784.4
2024-04-27,唐津店,惣菜,サラダセット,153911.51,480.97,84651.33
2024-04-27,唐津店,惣菜,豚汁セット,145961.33,456.13,80278.73
2024-04-27,唐津店,ドリンク,緑茶,67113.33,372.85,26845.33
2024-04-27,唐津店,ドリンク,ほうじ茶,75121.02,417.34,30048.41
2024-04-28,本店,弁当,牛めし弁当,249990.3,454.53,144994.37
2024-04-28,本店,弁当,プレミアム牛めし,205170.88,373.04,118999.11
2024-04-28,本店,惣菜,サラダセット,118194.61,369.36,65007.04
2024-04-28,本店,惣菜,豚汁セット,123279.56,385.25,67803.76
2024-04-28,本店,ドリンク,緑茶,65565.36,364.25,26226.14
2024-04-28,本店,ドリンク,ほうじ茶,63440.55,352.45,25376.22
2024-04-28,福岡西店,弁当,牛めし弁当,236878.91,430.69,137389.77
2024-04-28,福岡西店,弁当,プレミアム牛めし,226819.46,412.4,131555.29
2024-04-28,福岡西店,惣菜,サラダセット,129928.77,406.03,71460.82
2024-04-28,福岡西店,惣菜,豚汁セット,115525.58,361.02,63539.07
2024-04-28,福岡西店,ドリンク,緑茶,65963.88,366.47,26385.55
2024-04-28,福岡西店,ドリンク,ほうじ茶,66813.68,371.19,26725.47
2024-04-28,唐津店,弁当,牛めし弁当,318821.37,579.68,184916.4
2024-04-28,唐津店,弁当,プレミアム牛めし,280065.67,509.21,162438.09
2024-04-28,唐津店,惣菜,サラダセット,142748.44,446.09,78511.64
2024-04-28,唐津店,惣菜,豚汁セット,145748.89,455.47,80161.89
2024-04-28,唐津店,ドリンク,緑茶,72251.34,401.4,28900.54
2024-04-28,唐津店,ドリンク,ほうじ茶,80919.33,449.55,32367.73
2024-04-29,本店,弁当,牛めし弁当,188968.31,343.58,109601.62
2024-04-29,本店,弁当,プレミアム牛めし,212582.6,386.51,123297.91
2024-04-29,本店,惣菜,サラダセット,107195.93,334.99,58957.76
2024-04-29,本店,惣菜,豚汁セット,92017.2,287.55,50609.46
2024-04-29,本店,ドリンク,緑茶,50557.63,280.88,20223.05
2024-04-29,本店,ドリンク,ほうじ茶,45968.26,255.38,18387.3
2024-04-29,福岡西店,弁当,牛めし弁当,225697.85,410.36,130904.75
2024-04-29,福岡西店,弁当,プレミアム牛めし,224988.38,409.07,130493.26
2024-04-29,福岡西店,惣菜,サラダセット,109603.73,342.51,60282.05
2024-04-29,福岡西店,惣菜,豚汁セット,124466.9,388.96,68456.79
2024-04-29,福岡西店,ドリンク,緑茶,61301.21,340.56,24520.48
2024-04-29,福岡西店,ドリンク,ほうじ茶,66743.56,370.8,26697.42
2024-04-29,唐津店,弁当,牛めし弁当,268705.91,488.56,155849.43
2024-04-29,唐津店,弁当,プレミアム牛めし,296701.07,539.46,172086.62
2024-04-29,唐津店,惣菜,サラダセット,115861.32,362.07,63723.73
2024-04-29,唐津店,惣菜,豚汁セット,134348.07,419.84,73891.44
2024-04-29,唐津店,ドリンク,緑茶,77825.68,432.36,31130.27
2024-04-29,唐津店,ドリンク,ほうじ茶,69904.68,388.36,27961.87
2024-04-30,本店,弁当,牛めし弁当,217374.99,395.23,126077.49
2024-04-30,本店,弁当,プレミアム牛めし,229760.29,417.75,133260.97
2024-04-30,本店,惣菜,サラダセット,107653.16,336.42,59209.24
2024-04-30,本店,惣菜,豚汁セット,105557.15,329.87,58056.43
2024-04-30,本店,ドリンク,緑茶,58376.54,324.31,23350.62
2024-04-30,本店,ドリンク,ほうじ茶,51076.27,283.76,20430.51
2024-04-30,福岡西店,弁当,牛めし弁当,220829.99,401.51,128081.39
2024-04-30,福岡西店,弁当,プレミアム牛めし,202216.97,367.67,117285.84
2024-04-30,福岡西店,惣菜,サラダセット,124842.58,390.13,68663.42
2024-04-30,福岡西店,惣菜,豚汁セット,125015.16,390.67,68758.34
2024-04-30,福岡西店,ドリンク,緑茶,55451.24,308.06,22180.5
2024-04-30,福岡西店,ドリンク,ほうじ茶,62370.28,346.5,24948.11
2024-04-30,唐津店,弁当,牛めし弁当,238713.13,434.02,138453.62
2024-04-30,唐津店,弁当,プレミアム牛めし,251286.13,456.88,145745.96
2024-04-30,唐津店,惣菜,サラダセット,144562.67,451.76,79509.47
2024-04-30,唐津店,惣菜,豚汁セット,142747.22,446.09,78510.97
2024-04-30,唐津店,ドリンク,緑茶,68854.0,382.52,27541.6
2024-04-30,唐津店,ドリンク,ほうじ茶,64026.54,355.7,25610.62
2024-05-01,本店,弁当,牛めし弁当,240919.86,438.04,139733.52
2024-05-01,本店,弁当,プレミアム牛めし,238243.03,433.17,138180.96
2024-05-01,本店,惣菜,サラダセット,104646.26,327.02,57555.44
2024-05-01,本店,惣菜,豚汁セット,116386.47,363.71,64012.56
2024-05-01,本店,ドリンク,緑茶,50833.29,282.41,20333.32
2024-05-01,本店,ドリンク,ほうじ茶,65026.13,361.26,26010.45
2024-05-01,福岡西店,弁当,牛めし弁当,249774.56,454.14,144869.24
2024-05-01,福岡西店,弁当,プレミアム牛めし,240756.75,437.74,139638.92
2024-05-01,福岡西店,惣菜,サラダセット,110560.27,345.5,60808.15
2024-05-01,福岡西店,惣菜,豚汁セット,134052.45,418.91,73728.85
2024-05-01,福岡西店,ドリンク,緑茶,61316.47,340.65,24526.59
2024-05-01,福岡西店,ドリンク,ほうじ茶,69526.87,386.26,27810.75
2024-05-01,唐津店,弁当,牛めし弁当,264710.85,481.29,153532.3
2024-05-01,唐津店,弁当,プレミアム牛めし,246341.47,447.89,142878.05
2024-05-01,唐津店,惣菜,サラダセット,136275.3,425.86,74951.42
2024-05-01,唐津店,惣菜,豚汁セット,116189.64,363.09,63904.3
2024-05-01,唐津店,ドリンク,緑茶,73973.3,410.96,29589.32
2024-05-01,唐津店,ドリンク,ほうじ茶,79696.09,442.76,31878.44
2024-05-02,本店,弁当,牛めし弁当,208138.81,378.43,120720.51
2024-05-02,本店,弁当,プレミアム牛めし,202315.41,367.85,117342.94
2024-05-02,本店,惣菜,サラダセット,114300.19,357.19,62865.11
2024-05-02,本店,惣菜,豚汁セット,107673.21,336.48,59220.27
2024-05-02,本店,ドリンク,緑茶,61501.24,341.67,24600.5
2024-05-02,本店,ドリンク,ほうじ茶,60877.02,338.21,24350.81
2024-05-02,福岡西店,弁当,牛めし弁当,241553.39,439.19,140100.96
2024-05-02,福岡西店,弁当,プレミアム牛めし,217105.46,394.74,125921.17
2024-05-02,福岡西店,惣菜,サラダセット,127329.37,397.9,70031.15
2024-05-02,福岡西店,惣菜,豚汁セット,132335.26,413.55,72784.39
2024-05-02,福岡西店,ドリンク,緑茶,63160.74,350.89,25264.3
2024-05-02,福岡西店,ドリンク,ほうじ茶,60522.14,336.23,24208.86
2024-05-02,唐津店,弁当,牛めし弁当,251436.77,457.16,145833.33
2024-05-02,唐津店,弁当,プレミアム牛めし,246672.06,448.49,143069.8
2024-05-02,唐津店,惣菜,サラダセット,143581.9,448.69,78970.05
2024-05-02,唐津店,惣菜,豚汁セット,138822.39,433.82,76352.31
2024-05-02,唐津店,ドリンク,緑茶,75068.83,417.05,30027.53
2024-05-02,唐津店,ドリンク,ほうじ茶,66051.29,366.95,26420.52
2024-05-03,本店,弁当,牛めし弁当,207762.4,377.75,120502.19
2024-05-03,本店,弁当,プレミアム牛めし,223907.79,407.11,129866.52
2024-05-03,本店,惣菜,サラダセット,100968.52,315.53,55532.69
2024-05-03,本店,惣菜,豚汁セット,111265.61,347.71,61196.09
2024-05-03,本店,ドリンク,緑茶,54140.18,300.78,21656.07
2024-05-03,本店,ドリンク,ほうじ茶,63845.38,354.7,25538.15
2024-05-03,福岡西店,弁当,牛めし弁当,218004.97,396.37,126442.88
2024-05-03,福岡西店,弁当,プレミアム牛めし,214698.75,390.36,124525.28
2024-05-03,福岡西店,惣菜,サラダセット,135016.28,421.93,74258.95
2024-05-03,福岡西店,惣菜,豚汁セット,129373.36,404.29,71155.35
2024-05-03,福岡西店,ドリンク,緑茶,60799.31,337.77,24319.72
2024-05-03,福岡西店,ドリンク,ほうじ茶,60435.16,335.75,24174.06
2024-05-03,唐津店,弁当,牛めし弁当,296178.15,538.51,171783.33
2024-05-03,唐津店,弁当,プレミアム牛めし,241598.38,439.27,140127.06
2024-05-03,唐津店,惣菜,サラダセット,117964.04,368.64,64880.22
2024-05-03,唐津店,惣菜,豚汁セット,128375.0,401.17,70606.25
2024-05-03,唐津店,ドリンク,緑茶,72738.19,404.1,29095.28
2024-05-03,唐津店,ドリンク,ほうじ茶,72207.21,401.15,28882.88
2024-05-04,本店,弁当,牛めし弁当,217911.19,396.2,126388.49
2024-05-04,本店,弁当,プレミアム牛めし,208051.49,378.28,120669.86
2024-05-04,本店,惣菜,サラダセット,127886.76,399.65,70337.72
2024-05-04,本店,惣菜,豚汁セット,126832.31,396.35,69757.77
2024-05-04,本店,ドリンク,緑茶,53959.93,299.78,21583.97
2024-05-04,本店,ドリンク,ほうじ茶,71134.41,395.19,28453.76
2024-05-04,福岡西店,弁当,牛めし弁当,265376.74,482.5,153918.51
2024-05-04,福岡西店,弁当,プレミアム牛めし,282181.0,513.06,163664.98
2024-05-04,福岡西店,惣菜,サラダセット,142225.69,444.46,78224.13
2024-05-04,福岡西店,惣菜,豚汁セット,128588.04,401.84,70723.42
2024-05-04,福岡西店,ドリンク,緑茶,77001.07,427.78,30800.43
2024-05-04,福岡西店,ドリンク,ほうじ茶,85659.23,475.88,34263.69
2024-05-04,唐津店,弁当,牛めし弁当,315433.4,573.52,182951.37
2024-05-04,唐津店,弁当,プレミアム牛めし,323645.84,588.45,187714.59
2024-05-04,唐津店,惣菜,サラダセット,165374.1,516.79,90955.76
2024-05-04,唐津店,惣菜,豚汁セット,144000.01,450.0,79200.0
2024-05-04,唐津店,ドリンク,緑茶,82052.6,455.85,32821.04
2024-05-04,唐津店,ドリンク,ほうじ茶,76733.16,426.3,30693.26
2024-05-05,本店,弁当,牛めし弁当,239148.25,434.82,138705.99
2024-05-05,本店,弁当,プレミアム牛めし,266935.06,485.34,154822.34
2024-05-05,本店,惣菜,サラダセット,125770.81,393.03,69173.94
2024-05-05,本店,惣菜,豚汁セット,116063.88,362.7,63835.13
2024-05-05,本店,ドリンク,緑茶,64171.71,356.51,25668.68
2024-05-05,本店,ドリンク,ほうじ茶,66243.94,368.02,26497.58
2024-05-05,福岡西店,弁当,牛めし弁当,250192.46,454.9,145111.63
2024-05-05,福岡西店,弁当,プレミアム牛めし,259667.16,472.12,150606.96
2024-05-05,福岡西店,惣菜,サラダセット,142266.69,444.58,78246.68
2024-05-05,福岡西店,惣菜,豚汁セット,137665.29,430.2,75715.91
2024-05-05,福岡西店,ドリンク,緑茶,71670.79,398.17,28668.32
2024-05-05,福岡西店,ドリンク,ほうじ茶,71993.73,399.97,28797.49
2024-05-05,唐津店,弁当,牛めし弁当,311560.53,566.47,180705.11
2024-05-05,唐津店,弁当,プレミアム牛めし,286051.13,520.09,165909.65
2024-05-05,唐津店,惣菜,サラダセット,156834.31,490.11,86258.87
2024-05-05,唐津店,惣菜,豚汁セット,134689.0,420.9,74078.95
2024-05-05,唐津店,ドリンク,緑茶,77171.35,428.73,30868.54
2024-05-05,唐津店,ドリンク,ほうじ茶,69364.46,385.36,27745.79
2024-05-06,本店,弁当,牛めし弁当,248927.35,452.6,144377.86
2024-05-06,本店,弁当,プレミアム牛めし,219133.98,398.43,127097.71
2024-05-06,本店,惣菜,サラダセット,118252.57,369.54,65038.92
2024-05-06,本店,惣菜,豚汁セット,108466.5,338.96,59656.58
2024-05-06,本店,ドリンク,緑茶,56096.59,311.65,22438.63
2024-05-06,本店,ドリンク,ほうじ茶,62374.37,346.52,24949.75
2024-05-06,福岡西店,弁当,牛めし弁当,224187.85,407.61,130028.95
2024-05-06,福岡西店,弁当,プレミアム牛めし,220807.05,401.47,128068.09
2024-05-06,福岡西店,惣菜,サラダセット,99646.55,311.4,54805.6
2024-05-06,福岡西店,惣菜,豚汁セット,117655.36,367.67,64710.45
2024-05-06,福岡西店,ドリンク,緑茶,62083.33,344.91,24833.33
2024-05-06,福岡西店,ドリンク,ほうじ茶,59785.15,332.14,23914.06
2024-05-06,唐津店,弁当,牛めし弁当,269931.87,490.79,156560.49
2024-05-06,唐津店,弁当,プレミアム牛めし,255784.99,465.06,148355.29
2024-05-06,唐津店,惣菜,サラダセット,124366.1,388.64,68401.35
2024-05-06,唐津店,惣菜,豚汁セット,125910.96,393.47,69251.03
2024-05-06,唐津店,ドリンク,緑茶,77106.82,428.37,30842.73
2024-05-06,唐津店,ドリンク,ほうじ茶,62941.74,349.68,25176.7
2024-05-07,本店,弁当,牛めし弁当,205467.13,373.58,119170.93
2024-05-07,本店,弁当,プレミアム牛めし,232762.19,423.2,135002.07
2024-05-07,本店,惣菜,サラダセット,105366.14,329.27,57951.38
2024-05-07,本店,惣菜,豚汁セット,103395.26,323.11,56867.4
2024-05-07,本店,ドリンク,緑茶,67850.59,376.95,27140.24
2024-05-07,本店,ドリンク,ほうじ茶,57211.3,317.84,22884.52
2024-05-07,福岡西店,弁当,牛めし弁当,206654.33,375.74,119859.51
2024-05-07,福岡西店,弁当,プレミアム牛めし,252100.85,458.37,146218.5
2024-05-07,福岡西店,惣菜,サラダセット,116825.62,365.08,64254.09
2024-05-07,福岡西店,惣菜,豚汁セット,94939.77,296.69,52216.88
2024-05-07,福岡西店,ドリンク,緑茶,66998.15,372.21,26799.26
2024-05-07,福岡西店,ドリンク,ほうじ茶,66369.64,368.72,26547.86
2024-05-07,唐津店,弁当,牛めし弁当,263123.03,478.41,152611.36
2024-05-07,唐津店,弁当,プレミアム牛めし,235953.41,429.01,136852.98
2024-05-07,唐津店,惣菜,サラダセット,134292.03,419.66,73860.61
2024-05-07,唐津店,惣菜,豚汁セット,122144.81,381.7,67179.64
2024-05-07,唐津店,ドリンク,緑茶,82411.71,457.84,32964.68
2024-05-07,唐津店,ドリンク,ほうじ茶,62056.65,344.76,24822.66
2024-05-08,本店,弁当,牛めし弁当,235408.91,428.02,136537.17
2024-05-08,本店,弁当,プレミアム牛めし,217435.42,395.34,126112.54
2024-05-08,本店,惣菜,サラダセット,117129.97,366.03,64421.48
2024-05-08,本店,惣菜,豚汁セット,109898.83,343.43,60444.36
2024-05-08,本店,ドリンク,緑茶,58522.64,325.13,23409.06
2024-05-08,本店,ドリンク,ほうじ茶,59105.94,328.37,23642.38
2024-05-08,福岡西店,弁当,牛めし弁当,223513.45,406.39,129637.8
2024-05-08,福岡西店,弁当,プレミアム牛めし,225178.07,409.41,130603.28
2024-05-08,福岡西店,惣菜,サラダセット,126949.77,396.72,69822.37
2024-05-08,福岡西店,惣菜,豚汁セット,128300.21,400.94,70565.12
2024-05-08,福岡西店,ドリンク,緑茶,68157.75,378.65,27263.1
2024-05-08,福岡西店,ドリンク,ほうじ茶,63767.57,354.26,25507.03
2024-05-08,唐津店,弁当,牛めし弁当,276653.13,503.01,160458.82
2024-05-08,唐津店,弁当,プレミアム牛めし,232998.08,423.63,135138.88
2024-05-08,唐津店,惣菜,サラダセット,158601.25,495.63,87230.69
2024-05-08,唐津店,惣菜,豚汁セット,136405.19,426.27,75022.85
2024-05-08,唐津店,ドリンク,緑茶,66135.94,367.42,26454.37
2024-05-08,唐津店,ドリンク,ほうじ茶,71281.8,396.01,28512.72
2024-05-09,本店,弁当,牛めし弁当,217926.5,396.23,126397.37
2024-05-09,本店,弁当,プレミアム牛めし,211046.61,383.72,122407.03
2024-05-09,本店,惣菜,サラダセット,109978.83,343.68,60488.36
2024-05-09,本店,惣菜,豚汁セット,103855.59,324.55,57120.58
2024-05-09,本店,ドリンク,緑茶,61240.82,340.23,24496.33
2024-05-09,本店,ドリンク,ほうじ茶,53492.02,297.18,21396.81
2024-05-09,福岡西店,弁当,牛めし弁当,269650.85,490.27,156397.5
2024-05-09,福岡西店,弁当,プレミアム牛めし,213575.62,388.32,123873.86
2024-05-09,福岡西店,惣菜,サラダセット,133132.41,416.04,73222.82
2024-05-09,福岡西店,惣菜,豚汁セット,130146.92,406.71,71580.8
2024-05-09,福岡西店,ドリンク,緑茶,63019.72,350.11,25207.89
2024-05-09,福岡西店,ドリンク,ほうじ茶,66948.47,371.94,26779.39
2024-05-09,唐津店,弁当,牛めし弁当,237422.72,431.68,137705.18
2024-05-09,唐津店,弁当,プレミアム牛めし,247836.4,450.61,143745.11
2024-05-09,唐津店,惣菜,サラダセット,121269.91,378.97,66698.45
2024-05-09,唐津店,惣菜,豚汁セット,130946.69,409.21,72020.68
2024-05-09,唐津店,ドリンク,緑茶,68037.5,377.99,27215.0
2024-05-09,唐津店,ドリンク,ほうじ茶,67660.83,375.89,27064.33
2024-05-10,本店,弁当,牛めし弁当,236418.77,429.85,137122.88
2024-05-10,本店,弁当,プレミアム牛めし,223785.26,406.88,129795.45
2024-05-10,本店,惣菜,サラダセット,126133.71,394.17,69373.54
2024-05-10,本店,惣菜,豚汁セット,123841.39,387.0,68112.77
2024-05-10,本店,ドリンク,緑茶,69162.5,384.24,27665.0
2024-05-10,本店,ドリンク,ほうじ茶,58183.96,323.24,23273.58
2024-05-10,福岡西店,弁当,牛めし弁当,230822.25,419.68,133876.91
2024-05-10,福岡西店,弁当,プレミアム牛めし,217811.57,396.02,126330.71
2024-05-10,福岡西店,惣菜,サラダセット,130939.93,409.19,72016.96
2024-05-10,福岡西店,惣菜,豚汁セット,114207.49,356.9,62814.12
2024-05-10,福岡西店,ドリンク,緑茶,66871.15,371.51,26748.46
2024-05-10,福岡西店,ドリンク,ほうじ茶,68174.69,378.75,27269.88
2024-05-10,唐津店,弁当,牛めし弁当,246298.37,447.82,142853.06
2024-05-10,唐津店,弁当,プレミアム牛めし,268982.29,489.06,156009.73
2024-05-10,唐津店,惣菜,サラダセット,122819.18,383.81,67550.55
2024-05-10,唐津店,惣菜,豚汁セット,149583.31,467.45,82270.82
2024-05-10,唐津店,ドリンク,緑茶,72769.59,404.28,29107.84
2024-05-10,唐津店,ドリンク,ほうじ茶,70687.81,392.71,28275.13
2024-05-11,本店,弁当,牛めし弁当,224310.51,407.84,130100.1
2024-05-11,本店,弁当,プレミアム牛めし,214089.33,389.25,124171.81
2024-05-11,本店,惣菜,サラダセット,128425.41,401.33,70633.98
2024-05-11,本店,惣菜,豚汁セット,135187.79,422.46,74353.29
2024-05-11,本店,ドリンク,緑茶,63760.97,354.23,25504.39
2024-05-11,本店,ドリンク,ほうじ茶,56048.29,311.38,22419.32
2024-05-11,福岡西店,弁当,牛めし弁当,252775.25,459.59,146609.64
2024-05-11,福岡西店,弁当,プレミアム牛めし,270193.45,491.26,156712.2
2024-05-11,福岡西店,惣菜,サラダセット,147249.8,460.16,80987.39
2024-05-11,福岡西店,惣菜,豚汁セット,135307.78,422.84,74419.28
2024-05-11,福岡西店,ドリンク,緑茶,69418.72,385.66,27767.49
2024-05-11,福岡西店,ドリンク,ほうじ茶,68716.33,381.76,27486.53
2024-05-11,唐津店,弁当,牛めし弁当,313582.27,570.15,181877.72
2024-05-11,唐津店,弁当,プレミアム牛めし,285210.29,518.56,165421.97
2024-05-11,唐津店,惣菜,サラダセット,176445.37,551.39,97044.96
2024-05-11,唐津店,惣菜,豚汁セット,142072.55,443.98,78139.9
2024-05-11,唐津店,ドリンク,緑茶,81541.4,453.01,32616.56
2024-05-11,唐津店,ドリンク,ほうじ茶,88062.86,489.24,35225.14
2024-05-12,本店,弁当,牛めし弁当,233439.75,424.44,135395.05
2024-05-12,本店,弁当,プレミアム牛めし,262603.93,477.46,152310.28
2024-05-12,本店,惣菜,サラダセット,116826.92,365.08,64254.81
2024-05-12,本店,惣菜,豚汁セット,95785.32,299.33,52681.92
2024-05-12,本店,ドリンク,緑茶,64194.78,356.64,25677.91
2024-05-12,本店,ドリンク,ほうじ茶,59997.75,333.32,23999.1
2024-05-12,福岡西店,弁当,牛めし弁当,281586.71,511.98,163320.29
2024-05-12,福岡西店,弁当,プレミアム牛めし,249899.14,454.36,144941.5
2024-05-12,福岡西店,惣菜,サラダセット,117544.73,367.33,64649.6
2024-05-12,福岡西店,惣菜,豚汁セット,138469.31,432.72,76158.12
2024-05-12,福岡西店,ドリンク,緑茶,78546.7,436.37,31418.68
2024-05-12,福岡西店,ドリンク,ほうじ茶,77909.69,432.83,31163.87
2024-05-12,唐津店,弁当,牛めし弁当,306390.26,557.07,177706.35
2024-05-12,唐津店,弁当,プレミアム牛めし,284086.45,516.52,164770.14
2024-05-12,唐津店,惣菜,サラダセット,146127.07,456.65,80369.89
2024-05-12,唐津店,惣菜,豚汁セット,132352.5,413.6,72793.88
2024-05-12,唐津店,ドリンク,緑茶,75871.26,421.51,30348.5
2024-05-12,唐津店,ドリンク,ほうじ茶,70756.95,393.09,28302.78
2024-05-13,本店,弁当,牛めし弁当,204916.32,372.58,118851.47
2024-05-13,本店,弁当,プレミアム牛めし,191190.39,347.62,110890.43
2024-05-13,本店,惣菜,サラダセット,111681.73,349.01,61424.95
2024-05-13,本店,惣菜,豚汁セット,120216.01,375.68,66118.8
2024-05-13,本店,ドリンク,緑茶,56895.55,316.09,22758.22
2024-05-13,本店,ドリンク,ほうじ茶,53954.23,299.75,21581.69
2024-05-13,福岡西店,弁当,牛めし弁当,233565.74,424.66,135468.13
2024-05-13,福岡西店,弁当,プレミアム牛めし,246127.32,447.5,142753.84
2024-05-13,福岡西店,惣菜,サラダセット,118080.48,369.0,64944.27
2024-05-13,福岡西店,惣菜,豚汁セット,111220.54,347.56,61171.3
2024-05-13,福岡西店,ドリンク,緑茶,57231.15,317.95,22892.46
2024-05-13,福岡西店,ドリンク,ほうじ茶,68264.28,379.25,27305.71
2024-05-13,唐津店,弁当,牛めし弁当,270330.44,491.51,156791.65
2024-05-13,唐津店,弁当,プレミアム牛めし,257410.3,468.02,149297.97
2024-05-13,唐津店,惣菜,サラダセット,136358.74,426.12,74997.31
2024-05-13,唐津店,惣菜,豚汁セット,128348.53,401.09,70591.69
2024-05-13,唐津店,ドリンク,緑茶,66875.43,371.53,26750.17
2024-05-13,唐津店,ドリンク,ほうじ茶,74090.4,411.61,29636.16
2024-05-14,本店,弁当,牛めし弁当,223961.24,407.2,129897.52
2024-05-14,本店,弁当,プレミアム牛めし,243533.13,442.79,141249.21
2024-05-14,本店,惣菜,サラダセット,123978.2,387.43,68188.01
2024-05-14,本店,惣菜,豚汁セット,114161.27,356.75,62788.7
